nodeID,parentID,fullPath,flag
73631,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Brands > Swany, y 
72557,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Brands > Swix, y 
73626,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Brands > Volki, y 
72323,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Safety Gear, y 
72324,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Safety Gear > Avalanche Safety & Beacons, y 
10968,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Safety Gear > Helmets, y 
11299,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Safety Gear > Helmets > Women's, y 
38279,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing, y 
10929,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Alpine (Downhill), y 
10975,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Alpine (Downhill) > Skis, y 
72580,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Alpine (Downhill) > Skis > Fat & Freeride, y 
72526,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Alpine (Downhill) > Skis > Kids', y 
72428,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Alpine Touring, y 
72340,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Bindings, y 
11266,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Clothing, y 
72342,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Clothing > Gloves, y 
10930,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Cross Country, y 
10978,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Footwear, y 
11274,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Footwear > Boots, y 
72590,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Footwear > Boots > Men, y 
72332,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Footwear > Boots > Touring Boots, y 
10980,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Footwear > Footwarmers, y 
10979,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Footwear > Socks, y 
10944,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Freestyle Skiing, y 
10974,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Freestyle Skiing > Skis, y 
10966,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Goggles, y 
11265,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Poles, y 
10931,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Skiing > Telemark, y 
6340,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding, y 
11271,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Bindings, y 
10960,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Boards, y 
73099,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Boards > Freestyle, y 
73638,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Boards > Kids', y 
72583,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Boards > Powder, y 
10961,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Boards > Women's, y 
10962,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Clothing and Boots, y 
73100,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Clothing and Boots > Gloves, y 
10963,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Clothing and Boots > Men's, y 
72611,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Clothing and Boots > Socks, y 
10964,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Clothing and Boots > Women's, y 
11272,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Clothing and Boots > Women's > Boots, y 
10949,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Freestyle, y 
72529,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Goggles & Accessories, y 
72579,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowboarding > Goggles & Accessories > Bags, y 
72274,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowshoeing, y 
72338,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowshoeing > Snowshoes, y 
72339,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Snow Sports > Snowshoeing > Snowshoes > Hiking, y 
7228,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Tennis & Racquet Sports, y 
7229,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Tennis & Racquet Sports > Tennis Rackets, y 
75276,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Trampolines, y 
24034,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports, y 
10932,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Boating & Paddling, y 
10934,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Boating & Paddling > Kayaking, y 
73635,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Boating & Paddling > Kayaking > Kayaks, y 
34093,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Boating & Paddling > Paddles, y 
72537,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Scuba & Snorkeling, y 
10933,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing", y 
10946,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Clothing", y 
10947,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Clothing > Men's", y 
10948,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Clothing > Men's > Swim Trunks", y 
11261,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Clothing > Men's > Wake Vests", y 
11297,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Clothing > Men's > Wetsuits", y 
13188,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Surfing", y 
13189,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Surfing > Surfboards", y 
13190,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Wakeboarding", y 
24032,,"In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Water Sports > Surfing, Wakeboarding & Water Skiing > Waterskiing", y 
27701,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Outdoor Activities > Winter Sports, y 
6079,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports, y 
6334,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports > Baseball & Softball, y 
22901,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports > Basketball, y 
22891,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports > Football, y 
24030,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports > Hockey, y 
13039,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports > Soccer, y 
63087,,In-Market > Retail > Sports Equipment & Outdoor Gear > Activities > Team Sports > Volleyball, y 
9729,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands, y 
89565,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Adidas, y 
159743,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Alpinestars, y 
159742,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Arc'teryx, y 
73623,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Benchmade, y 
73621,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Big Agnes, y 
75177,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Bowflex, y 
73632,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Brunton, y 
138532,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Cannondale, y 
159739,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Castelli, y 
160249,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Crank Brothers, y 
160285,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Endura, y 
24048,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Extra Sport, y 
160286,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Fox Shox, y 
73344,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Giro, y 
24078,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Gordini, y 
73508,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Kahtoola, y 
159738,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Kask, y 
159736,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Lezyne, y 
159737,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Louis Garneau, y 
73629,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Mad Rock, y 
160251,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Marzocchi, y 
159740,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Matix, y 
73630,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Millet, y 
89821,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Nike, y 
160284,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Northwave, y 
22903,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > O'Brien, y 
24047,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Pentair, y 
73109,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Petzl, y 
24014,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Professionals Choice, y 
24083,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Reebok, y 
159741,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Sugoi, y 
73633,,In-Market > Retail > Sports Equipment & Outdoor Gear > Brands > Therm-a-Rest, y 
3589,,In-Market > Retail > Video Games, y 
3592,,In-Market > Retail > Video Games > Accessories, y 
160451,,In-Market > Retail > Video Games > Accessories > Microsoft, y 
7623,,In-Market > Retail > Video Games > Accessories > Microsoft > XBOX, y 
160449,,In-Market > Retail > Video Games > Accessories > Nintendo, y 
7622,,In-Market > Retail > Video Games > Accessories > Nintendo > Nintendo DS, y 
7625,,In-Market > Retail > Video Games > Accessories > Nintendo > Wii, y 
160450,,In-Market > Retail > Video Games > Accessories > Sony, y 
7627,,In-Market > Retail > Video Games > Accessories > Sony > PlayStation, y 
7620,,In-Market > Retail > Video Games > Accessories > Sony > PSP, y 
158757,,In-Market > Retail > Video Games > Accessories > Sony > Vita, y 
11981,,In-Market > Retail > Video Games > Genres, y 
11983,,In-Market > Retail > Video Games > Genres > Action, y 
11989,,In-Market > Retail > Video Games > Genres > Adventure, y 
12455,,In-Market > Retail > Video Games > Genres > Educational, y 
12454,,In-Market > Retail > Video Games > Genres > Fighting, y 
12070,,In-Market > Retail > Video Games > Genres > MMO, y 
12072,,In-Market > Retail > Video Games > Genres > Puzzle, y 
11990,,In-Market > Retail > Video Games > Genres > Racing, y 
11982,,In-Market > Retail > Video Games > Genres > Role-playing, y 
11984,,In-Market > Retail > Video Games > Genres > Shooter, y 
11985,,In-Market > Retail > Video Games > Genres > Simulation, y 
11988,,In-Market > Retail > Video Games > Genres > Sports, y 
11986,,In-Market > Retail > Video Games > Genres > Strategy, y 
12452,,In-Market > Retail > Video Games > Genres > Traditional, y 
3599,,In-Market > Retail > Video Games > Merchandise, y 
7614,,In-Market > Retail > Video Games > Systems, y 
10274,,In-Market > Retail > Video Games > Systems > Computer, y 
10275,,In-Market > Retail > Video Games > Systems > Computer > Windows, y 
68056,,In-Market > Retail > Video Games > Systems > Microsoft, y 
7624,,In-Market > Retail > Video Games > Systems > Microsoft > XBOX, y 
158745,,In-Market > Retail > Video Games > Systems > Microsoft > XBOX > Consoles, y 
158744,,In-Market > Retail > Video Games > Systems > Microsoft > XBOX > Games, y 
63044,,In-Market > Retail > Video Games > Systems > Nintendo, y 
158762,,In-Market > Retail > Video Games > Systems > Nintendo > 3DS, y 
158764,,In-Market > Retail > Video Games > Systems > Nintendo > 3DS > Consoles, y 
158763,,In-Market > Retail > Video Games > Systems > Nintendo > 3DS > Games, y 
7621,,In-Market > Retail > Video Games > Systems > Nintendo > DS, y 
158746,,In-Market > Retail > Video Games > Systems > Nintendo > DS > Consoles, y 
158747,,In-Market > Retail > Video Games > Systems > Nintendo > DS > Games, y 
6356,,In-Market > Retail > Video Games > Systems > Nintendo > Wii, y 
158748,,In-Market > Retail > Video Games > Systems > Nintendo > Wii > Consoles, y 
